Serial,wave,Resp_AGERES,yearRES,monthRES,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q6_1,Q6_2,Q6_3,Q6_4,Q6_96,Q7,Q8,Q8_OthRES,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q15_OthRES,Q16,Q16_OthRES,Q17,Q18,Q19,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q31,Q32,Q33,Q34_1,Q34_2,Q35,Q36,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q37_9,Q37_10,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q39,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q41,Q42,Q43,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q44_6,Q44_7,Q44_8,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_6,Q49_OthRES,Q50,Q51RES,Q52RES,Q53RES,Q53_Oth,Q55,Q55_OthRES,Q56,Q56_OthRES,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q57_97,Q58RES,GCCSA_2021RES,W1,Gender_sdc,AGE_sdc,education_sdc,state_sdc,StateMap
486,1,9999,9999,9999,2,4,2,2,2,2,2,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,2,9999,1,1,1,1,3,1,2,9999,2,9999,1,1,3,2,1,1,0,0,0,0,0,0,1,1,0,10,5,5,10,0,5,5,1,4,3,2,2,2,2,2,2,1,1,1,2,3,1,5,98,98,98,98,98,98,98,98,98,98,3,3,3,2,3,2,0,1,1,1,1,1,5,1,1,3,2,1,3,1,2,2,2,3,1,98,98,98,98,98,98,9999,6,9999,9999,9999,17,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.883530951714599,2,-97,1,4,4
487,1,9999,9999,9999,1,2,2,3,2,1,2,4,4,3,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,2,9999,2,1,1,1,5,1,2,9999,4,9999,3,2,6,2,2,0,0,1,0,0,0,0,2,1,5,10,5,9,10,0,5,5,2,3,3,2,2,2,2,2,1,3,1,2,2,1,9,4,1,3,3,1,3,3,3,3,3,3,2,2,2,1,2,2,0,2,1,1,2,2,2,2,2,2,3,1,3,2,1,2,1,5,1,1,1,1,1,98,1,9999,5,9999,9999,9999,17,3,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.36903537822386,1,4,7,3,3
489,1,9999,9999,9999,4,3,3,3,3,3,3,3,4,4,4,4,0,0,1,0,0,0,0,1,1,1,0,0,1,97,9999,3,3,6,4,5,1,97,9999,97,9999,2,97,1,6,3,0,0,0,0,0,0,1,5,5,2,4,5,0,0,3,5,3,3,1,1,2,2,2,2,1,1,5,5,5,4,4,9,3,3,98,98,98,3,3,3,3,98,98,1,1,1,2,2,1,2,1,1,1,2,2,5,1,1,1,2,1,1,1,1,1,5,5,3,1,98,98,98,98,1,9999,6,9999,9999,9999,17,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.420991213010812,2,3,6,1,1
490,1,9999,9999,9999,2,2,2,1,2,2,2,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,96,9999,2,2,1,1,5,1,96,9999,96,9999,1,2,6,2,1,1,0,0,0,0,0,0,1,1,5,8,3,3,6,5,5,5,2,3,3,2,2,2,2,1,1,3,1,3,3,2,5,9,98,98,1,2,1,2,2,2,3,3,3,4,2,2,3,3,5,1,1,1,2,2,1,2,2,5,3,2,3,2,1,1,2,4,2,98,98,1,2,2,1,9999,3,9999,9999,9999,17,2,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.658550233570008,2,3,5,3,3
491,1,9999,9999,9999,1,3,2,3,2,1,2,2,2,3,3,4,1,0,0,0,0,0,0, , , , , ,7,1,9999,2,1,3,2,7,1,1,9999,1,9999,1,1,1,1,2,0,0,0,0,0,1,0,3,3,10,0,7,0,0,5,5,5,4,1,4,2,2,2,1,1,1,3,1,1,2,1,9,8,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,5,1,1,1,2,1,3,3,4,3,4,2,3,1,4,3,4,5,4,98,2,2,1,2,2,9999,1,9999,9999,9999,17,2,9999,1,9999,0,0,0,1,0,0,0,9999,9999,1.46377992605777,1,-97,6,1,1
492,1,9999,9999,9999,2,3,2,2,1,2,2,2,3,3,3,4,0,0,0,1,1,1,0,0,0,0,0,1,8,2,9999,2,1,1,4,0,1,2,9999,96,9999,1,1,6,5,1,1,0,0,0,0,0,0,4,1,0,5,0,8,8,0,2,0,3,1,3,2,1,1,1,1,1,4,1,1,5,1,9,3,1,1,1,1,1,1,3,1,1,1,3,2,1,1,2,1,2,1,1,1,1,1,2,1,1,5,1,4,1,4,2,1,2,3,1,1,2,2,1,98,1,9999,5,9999,9999,9999,17,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.483704364397959,2,5,3,3,3
493,1,9999,9999,9999,2,2,2,2,2,2,2,2,3,1,3,3,0,1,0,1,0,1,0,0,1,0,0,0,5,2,9999,2,1,3,3,5,2, ,9999, ,9999, , , , , , , , , , , , ,3,2,5,5,5,5,5,5,4,8,2,3,4,1,1,2,1,2,2,3,3,3,3,3,3,7,2,3,2,3,2,3,3,3,2,2,3,3,2,3,2,3,6,2,3,2,2,3,4,2,3,3,3,2,1,3,4,4,1,3,2,2,1,2,1,2,1,9999,2,9999,9999,9999, ,7,9999,97,9999,0,1,0,1,1,0,0,9999,9999,.979180102577431,2,3,-97,5,5
494,1,9999,9999,9999,2,3,3,3,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0, , , , , ,1,2,9999,2,2,1,1,0,1,2,9999,2,9999,2,2,3,2,1,1,0,0,0,0,0,0,5,3,0,8,10,8,8,0,0,0,3,1,2,1,1,1,1,1,1,3,1,3,3,1,4,7,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,5,1,1,1,4,1,1,1,2,2,2,2,2,4,1,2,3,3,2,98,98,98,98,98,98,9999,6,9999,9999,9999,17,7,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.68183258194057,1,5,-97,3,3
495,1,9999,9999,9999,3,4,4,3,3,3,1,4,3,4,4,2,1,0,0,0,0,0,0, , , , , ,4,4,9999,3,3,97,4,9,1,2,9999,2,9999,97,97,1,2,4,0,0,0,0,0,1,0,5,5,8,9,9,10,9,10,10,9,4,4,5,2,2,2,2,2,2,5,5,5,4,5,4,10,98,98,98,3,2,1,1,1,1,1,1,1,2,1,1,1,4,3,3,3,4,4,5,98,4,5,4,2,2,4,3,3,4,3,4,1,1,2,1,2,1,9999,6,9999,9999,9999,18,3,9999,97,9999,1,0,0,0,0,0,0,9999,9999,.573167996952564,2,2,6,1,1
496,1,9999,9999,9999,3,4,3,3,3,4,3,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,97,9999,3,3,6,3,5,1,96,9999,96,9999,3,2,1,5,1,0,0,0,0,0,1,0,4,3,5,5,5,5,5,5,5,5,3,1,2,2,2,2,2,2,2,4,4,4,3,3,1,9,98,98,98,98,98,98,98,98,98,98,2,2,2,2,2,3,5,2,3,2,3,2,1,1,2,2,1,3,5,4,2,3,2,1,2,98,98,1,98,98,1,9999,5,9999,9999,9999,18,2,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.36903537822386,1,4,6,3,3
498,1,9999,9999,9999,3,3,3,3,3,3,4,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,2,9999,2,1,1,2,5,1,2,9999,2,9999,1,1,1,2,2,1,0,0,0,0,0,0,5,2,5,10,0,5,5,2,3,5,2,3,3,2,2,2,2,2,2,4,3,2,5,1,9,5,98,98,98,98,98,98,98,98,98,98,1,3,3,2,3,3,0,1,1,1,1,1,1,98,2,3,3,2,3,2,3,2,2,5,1,98,98,1,98,98,98,9999,2,9999,9999,9999,12,2,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.658550233570008,2,3,1,3,3
499,1,9999,9999,9999,3,3,3,3,3,3,3,4,3,4,4,4,1,0,0,0,0,0,0, , , , , ,8,4,9999,2,2,6,3,8,1,3,9999,3,9999,1,2,1,4,1,0,0,0,0,0,1,0,3,3,5,5,6,5,5,5,5,5,2,1,2,2,2,2,2,2,2,4,4,3,4,3,9,5,3,3,3,3,3,3,3,3,98,98,1,2,2,2,2,2,4,1,1,1,1,1,4,1,2,2,1,2,3,1,1,2,3,5,2,98,2,1,2,2,98,9999,3,9999,9999,9999,16,7,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.573167996952564,2,3,2,1,1
500,1,9999,9999,9999,1,2,2,2,1,2,1,2,3,2,2,4,1,0,0,0,0,0,0, , , , , ,2,2,9999,2,1,1,4,4,1,2,9999,2,9999,1,97,1,6,3,1,0,0,0,0,0,0,5,5,3,5,0,0,5,0,0,0,2,1,1,2,2,2,2,2,1,5,5,5,5,5,9,4,98,98,98,98,98,98,98,3,3,3,3,4,1,1,1,1,10,1,1,1,1,1,3,98,4,5,5,3,2,2,5,3,3,5,3,98,98,98,98,98,98,9999,4,9999,9999,9999,18,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.420991213010812,2,4,7,1,1
501,1,9999,9999,9999,1,2,2,2,2,2,2,2,2,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,4,3,9999,2,2,4,3,3,1,3,9999,3,9999,3,2,4,3,2,0,0,0,1,0,0,0,3,3,5,5,5,5,5,5,5,5,3,3,3,1,1,2,2,1,1,4,3,3,3,3,5,9,3,3,98,2,98,3,2,98,98,3,3,2,5,3,3,2,3,3,3,2,3,2,4,3,3,3,3,2,2,5,3,3,3,4,3,98,1,98,98,98,1,9999,2,9999,9999,9999, ,3,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.573167996952564,2,2,-97,1,1
502,1,9999,9999,9999,2,3,2,4,1,2,3,3,3,3,3,3,1,0,0,0,0,0,0, , , , , ,8,97,9999,3,3,5,1,5,1,3,9999,2,9999,1,2,6,1,2,0,0,1,0,0,0,0,3,1,5,5,5,4,4,0,0,1,4,2,3,2,2,2,2,2,1,5,1,1,3,1,9,6,98,98,98,98,3,3,3,98,3,3,4,4,2,3,4,1,3,3,1,2,2,4,3,1,4,1,1,1,1,1,1,1,5,5,2,98,1,1,2,1,98,9999,6,9999,9999,9999,18,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.658550233570008,2,2,6,3,3
503,1,9999,9999,9999,2,3,2,3,2,2,3,3,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,97,9999,3,2,97,2,3,1,2,9999,2,9999,3,1,1,2,4,1,0,0,0,0,0,0,5,5,2,5,5,5,6,5,5,5,2,3,2,2,2,2,2,2,2,5,1,1,2,2,9,1,2,2,1,3,1,2,2,3,3,98,1,3,2,1,1,1,0,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,4,1,2,98,98,98,98,98,98,9999,2,9999,9999,9999,16,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.658550233570008,2,2,1,3,3
505,1,9999,9999,9999,3,3,3,3,3,2,2,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,96,9999,3,1,4,4,7,1,96,9999,3,9999,1,2,4,1,2,0,0,0,1,0,0,0,5,2,7,0,10,0,1,1,1,1,4,1,1,2,2,2,2,1,1,5,5,5,4,2,9,8,3,3,3,2,3,2,3,3,3,3,2,2,1,1,2,1,0,1,1,1,1,1,5,2,3,1,3,1,2,2,1,1,1,5,2,98,98,98,98,98,98,9999,6,9999,9999,9999,16,5,9999,1,9999,0,0,1,0,0,0,0,9999,9999,.517179285513314,2,5,6,1,1
506,1,9999,9999,9999,2,2,3,2,1,1,2,3,3,4,4,4,0,0,1,0,0,0,0,0,1,0,0,0,2,97,9999,3,2,3,4,5,1,1,9999,1,9999,2,2,6,1,1,0,0,0,0,0,1,0,5,3,5,5,5,5,5,0,5,5,3,1,1,2,2,1,1,1,1,5,5,5,4,2,9,5,98,98,98,98,98,98,98,98,98,98,2,4,1,4,4,2,5,1,1,1,1,1,1,1,1,4,1,2,4,4,1,2,1,1,1,1,1,98,1,98,1,9999,6,9999,9999,9999,17,1,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.573167996952564,2,3,6,1,1
507,1,9999,9999,9999,3,3,3,3,3,4,3,3,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,2,9999,3,2,5,2,5,1,1,9999,1,9999,1,1,1,1,3,1,0,0,0,0,0,0,3,3,5,5,0,5,5,5,5,5,3,1,1,2,2,2,2,1,1,3,3,3,5,1,5,9,2,3,3,3,98,3,98,98,3,98,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,5,1,98,98,98,98,98,1,9999,5,9999,9999,9999,14,2,9999,1,9999,1,0,0,0,0,0,0,9999,9999,.420991213010812,2,3,7,1,1
508,1,9999,9999,9999,2,2,2,2,2,2,2,2,2,2,3,4,1,0,0,0,0,0,0, , , , , ,2,97,9999,3,3,6,3,6,1,4,9999,4,9999,1,2,1,6,1,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,4,1,1,2,2,2,1,2,2,5,1,3,3,3,9,5,98,98,98,98,98,98,98,98,98,98,2,3,3,3,3,3,5,1,1,1,1,1,3,98,1,3,1,3,3,3,3,3,3,2,3,98,98,98,98,98,98,9999,6,9999,9999,9999,18,7,9999,97,9999,1,0,0,0,0,0,0,9999,9999,.573167996952564,2,3,7,1,1
509,1,9999,9999,9999,3,2,2,4,2,3,3,4,2,2,4,4,1,0,0,0,0,0,0, , , , , ,8,4,9999,3,2,6,4,3,1,4,9999,4,9999,1,2,1,4,2,1,0,0,0,0,0,0,1,1,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,5,9,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,4,2,2,2,3,2,1,1,1,1,5,1,3,3,3,2,2,2,2,2,1,1,1,1,1,9999,6,9999,9999,9999,17,1,9999,1,9999,0,1,0,0,0,0,0,9999,9999,.658550233570008,2,2,3,3,3
510,1,9999,9999,9999,2,2,2,2,2,2,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,8,3,9999,2,2,97,4,10,2, ,9999, ,9999, , , , , , , , , , , , ,5,5,5,5,5,5,5,5,5,5,2,4,5,1,1,1,1,1,1,5,5,1,2,2,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,3,3,2,2,5,98,4,3,3,3,3,3,3,3,3,5,3,98,98,98,98,98,98,9999,5,9999,9999,9999,12,4,9999,97,9999,0,0,1,0,0,0,0,9999,9999,.979180102577431,2,3,7,5,5
511,1,9999,9999,9999,3,2,3,2,3,2,3,3,3,3,4,4,1,0,0,0,0,0,0, , , , , ,3,2,9999,2,1,1,1,5,3, ,9999, ,9999, , , , , , , , , , , , ,1,4,5,5,5,5,5,5,5,5,3,1,3,2,1,2,2,2,2,4,5,5,2,2,5,3,1,98,3,3,1,98,3,3,1,1,2,2,2,2,2,2,9,2,2,2,2,1,3,98,4,2,2,2,2,2,1,2,2,5,4,98,98,98,98,98,98,9999,4,9999,9999,9999, ,7,9999,97,9999,1,0,0,0,0,0,0,9999,9999,.658550233570008,2,2,1,3,3
512,1,9999,9999,9999,2,2,2,3,2,2,2,3,2,3,3,4,0,0,1,0,1,1,0,1,1,1,1,0,2,97,9999,3,2,5,2,5,1,2,9999,2,9999,1,1,1,1,1,0,1,1,0,0,0,0,3,3,5,5,5,5,5,2,2,3,2,1,2,1,1,2,1,1,2,3,3,3,4,3,8,9,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,1,2,2,1,2,2,1,3,98,2,3,2,3,2,3,3,1,4,3,2,1,1,1,1,2,1,9999,5,9999,9999,9999,16,96,9999,1,9999,0,0,0,1,0,0,0,9999,9999,.883530951714599,2,7,2,-97, 
514,1,9999,9999,9999,1,1,1,2,1,1,2,3,3,2,3,4,0,0,1,0,0,0,0,1,1,0,1,0,1,2,9999,2,1,2,2,5,1,2,9999,2,9999,2,1,2,1,1,0,1,0,0,0,0,0,4,2,5,5,5,5,0,0,5,5,4,1,1,2,1,1,2,1,1,5,2,5,4,3,9,1,2,98,3,3,2,98,3,98,98,98,5,5,1,2,1,2,5,1,1,2,1,2,1,1,1,1,1,3,4,1,1,3,1,3,1,1,98,2,98,2,98,9999,1,9999,9999,9999, ,3,9999,97,9999,0,0,1,0,0,0,0,9999,9999,.249999999445633,2,-97,-97,8,8
515,1,9999,9999,9999,3,4,1,2,2,1,3,3,3,3,3,3,1,0,0,0,0,0,0, , , , , ,8,2,9999,3,1,2,2,0,1,2,9999,2,9999,1,1,1,4,1,1,0,0,0,0,0,0,1,3,0,10,0,10,10,0,0,0,2,2,3,2,2,2,2,1,1,3,1,1,4,1,9,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,1,1,1,1,1,1,3,1,3,3,3,1,1,1,3,1,1,98,98,98,98,1,9999,6,9999,9999,9999,17,3,9999,1,9999,0,0,1,0,0,0,0,9999,9999,1.6222455765319,1,3,7,1,1
516,1,9999,9999,9999,2,3,3,2,3,2,2,3,4,3,4,4,1,0,0,0,0,0,0, , , , , ,8,4,9999,2,1,5,2,5,1,4,9999,4,9999,1,2,1,4,1,1,0,0,0,0,0,0,5,5,0,7,0,10,7,0,0,10,4,1,2,2,2,2,2,2,2,4,1,5,5,1,9,5,1,98,3,3,3,98,3,3,3,3,2,2,1,1,1,1,0,1,1,1,4,1,2,1,1,5,1,1,4,1,1,2,1,3,2,98,98,98,98,98,98,9999,6,9999,9999,9999,18,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.6222455765319,1,3,-97,1,1
517,1,9999,9999,9999,3,3,3,3,3,3,2,3,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,1,9999,3,3,1,2,5,3, ,9999, ,9999, , , , , , , , , , , , ,3,3,2,5,5,5,5,0,4,3,2,1,3,2,2,2,2,2,2,5,1,3,2,2,3,5,3,3,98,98,98,98,98,98,98,98,3,3,3,3,3,2,0,2,2,2,2,2,3,1,1,3,2,1,3,1,1,1,3,5,2,98,98,98,98,98,98,9999,6,9999,9999,9999, ,7,9999,97,9999,0,0,0,0,0,0,1,9999,9999,.420991213010812,2,4,-97,1,1
518,1,9999,9999,9999,2,2,3,2,1,2,3,3,2,3,4,4,0,0,0,1,0,0,0,0,1,0,0,0,3,2,9999,2,2,2,3,6,1,2,9999,2,9999,2,2,3,2,1,1,0,0,0,0,0,0,3,5,5,9,5,9,5,2,5,5,3,3,1,2,2,2,2,1,1,3,2,3,3,1,9,4,1,1,1,1,3,3,3,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,2,3,3,3,1,1,3,2,3,4,4,1,98,1,1,98,98,1,9999,3,9999,9999,9999,17,7,9999,97,9999,1,0,0,0,0,0,0,9999,9999,.483704364397959,2,4,1,3,3
520,1,9999,9999,9999,3,4,3,3,2,3,3,3,4,4,3,4,0,0,1,0,0,0,0,0,0,0,0,1,2,96,9999,3,2,2,2,3,1,2,9999,2,9999,1,2,5,2,1,1,0,0,0,0,0,0,3,3,7,7,5,7,5,5,5,5,4,1,2,2,2,1,1,1,1,5,3,3,4,3,9,3,1,1,1,1,1,1,1,1,1,98,2,2,2,2,3,2,5,1,1,1,2,1,1,1,2,5,2,2,3,4,2,1,2,4,2,98,98,1,98,98,98,9999,6,9999,9999,9999,18,1,9999,1,9999,0,1,0,0,0,0,0,9999,9999,.575341306382114,2,3,-97,2,2
521,1,9999,9999,9999,2,2,3,2,2,3,3,3,4,4,4,4,1,0,0,0,0,0,0, , , , , ,8,2,9999,3,3,6,3,5,1,2,9999,2,9999,2,2,1,2,1,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,3,3,3,2,2,2,2,2,2,5,5,5,2,2,9,5,98,98,98,98,98,98,98,98,98,98,2,2,2,2,2,2,5,1,1,1,1,1,3,2,2,2,3,2,2,2,2,2,2,3,2,98,98,98,98,98,98,9999,6,9999,9999,9999, ,5,9999,1,9999,0,0,0,1,0,0,0,9999,9999,1.68183258194057,1,-97,7,3,3
522,1,9999,9999,9999,3,3,3,4,4,3,4,4,3,3,4,4,1,0,0,0,0,0,0, , , , , ,1,2,9999,3,2,6,2,0,1,2,9999,2,9999,1,1,1,2,1,0,0,1,0,0,0,0,5,4,5,5,5,5,5,5,5,5,3,1,2,2,2,2,2,2,2,4,4,5,3,2,9,5,98,98,3,3,3,98,98,98,3,3,4,3,3,3,3,3,0,1,1,1,1,1,3,98,2,2,2,2,2,2,2,2,2,5,2,98,98,98,98,98,98,9999,6,9999,9999,9999, ,5,9999,97,9999,0,0,0,0,0,0,1,9999,9999,.519140299777806,2,-97,7,2,2
523,1,9999,9999,9999,3,3,2,3,3,4,2,3,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,97,9999,3,2,97,2,5,2, ,9999, ,9999, , , , , , , , , , , , ,5,3,5,5,5,5,5,5,5,5,3,1,1,2,2,2,2,2,2,5,3,3,4,3,9,5,3,3,3,3,3,3,3,3,3,3,1,3,1,1,2,1,1,2,2,2,3,3,3,2,2,1,2,1,5,1,3,3,1,5,4,98,98,98,98,98,98,9999,6,9999,9999,9999,15,96,9999,1,9999,1,0,0,0,0,0,0,9999,9999,1.19605546067567,1,4,-97,2,2
524,1,9999,9999,9999,2,2,2,2,2,2,2,3,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,97,9999,3,1,97,4,5,1,97,9999,97,9999,1,2,1,6,2,1,0,0,0,0,0,0,3,3,5,5,5,5,5,6,5,5,3,1,2,2,2,2,2,1,1,3,3,3,5,2,6,2,98,98,98,98,98,98,98,98,98,98,2,3,2,2,3,3,5,1,1,1,1,1,3,1,2,2,2,1,3,2,2,3,2,5,2,1,98,1,98,98,98,9999,6,9999,9999,9999,17,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.719206622372254,2,4,-97,7,7
526,1,9999,9999,9999,2,1,1,1,1,1,1,3,1,2,4,4,1,0,0,0,0,0,0, , , , , ,8,2,9999,2,1,2,2,5,1,2,9999,2,9999,1,2,3,2,1,1,0,0,0,0,0,0,1,1,2,10,5,5,5,5,5,3,1,3,3,2,2,2,2,1,1,3,3,1,1,1,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,4,3,98,98,1,1,2,1,9999,2,9999,9999,9999,14,5,9999,1,9999,0,0,0,0,0,0,1,9999,9999,.517179285513314,2,5,2,1,1
527,1,9999,9999,9999,2,2,2,2,2,2,2,2,1,2,4,4,1,0,0,0,0,0,0, , , , , ,4,4,9999,2,1,1,2,0,1,4,9999,4,9999,1,1,1,4,1,1,0,0,0,0,0,0,5,3,0,7,0,10,10,0,3,10,3,2,2,2,2,2,2,2,1,3,1,1,4,1,9,5,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,1,0,1,1,1,1,1,1,1,1,5,3,4,4,5,1,1,1,4,1,98,1,1,98,98,1,9999,3,9999,9999,9999,16,7,9999,1,9999,1,1,0,0,0,0,0,9999,9999,2.20946491398101,2,2,6,5,5
528,1,9999,9999,9999,3,3,3,4,4,3,2,2,4,4,2,4,1,0,0,0,0,0,0, , , , , ,1,97,9999,3,1,2,4,0,1,2,9999,2,9999,1,2,6,4,1,0,0,1,0,0,0,0,5,1,0,9,5,10,8,0,5,5,3,3,3,1,1,2,1,1,1,3,3,3,4,2,9,2,3,3,3,1,1,3,3,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,3,1,4,2,4,2,2,4,4,2,1,98,2,1,1,1,9999,6,9999,9999,9999,30,7,9999,97,9999,1,1,0,0,0,0,0,9999,9999,.420991213010812,2,4,2,1,1
529,1,9999,9999,9999,1,2,1,1,1,1,1,3,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,8,2,9999,1,1,1,2,6,1,96,9999,96,9999,1,1,1,2,2,1,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,3,1,3,1,1,2,1,2,2,5,1,1,2,1,9,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,8,1,1,1,1,1,3,1,3,3,1,2,2,1,2,1,1,5,1,98,98,1,1,2,1,9999,5,9999,9999,9999,15,4,9999,1,9999,0,0,0,0,1,0,0,9999,9999,.517179285513314,2,6,6,1,1
531,1,9999,9999,9999,4,4,3,3,3,3,4,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,8,2,9999,3,3,6,1,0,1,97,9999,97,9999,1,97,1,6,4,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,2,3,2,2,2,2,2,2,5,4,4,4,3,9,7,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,7,3,3,3,3,3,3,98,2,4,4,4,4,4,4,4,4,3,2,98,98,98,98,98,98,9999,6,9999,9999,9999,13,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.29332139792263,2,2,3,1,1
532,1,9999,9999,9999,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0, , , , , ,1,97,9999,3,3,97,4,0,1,97,9999,97,9999,97,97,6,6,4,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,4,4,5,2,2,2,2,2,2,1,5,5,4,4,9,8,98,98,98,98,98,98,98,98,98,98,4,4,4,4,4,4,0,4,4,4,4,4,3,98,3,1,4,4,4,4,4,4,4,4,4,98,98,98,98,98,98,9999,6,9999,9999,9999, ,7,9999,97,9999,0,0,0,0,0,0,1,9999,9999,.658550233570008,-97,3,-97,3,3
533,1,9999,9999,9999,1,2,2,2,2,1,2,2,2,2,2,2,0,1,1,1,0,1,0,0,1,0,0,0,5,2,9999,1,1,1,2,4,1,2,9999,2,9999,2,1,1,2,2,1,0,0,0,0,0,0,3,2,2,8,1,4,7,0,1,4,2,3,3,1,1,2,1,1,1,3,1,2,2,1,9,5,1,1,1,1,1,3,1,1,1,3,3,4,1,2,3,2,5,1,2,1,2,2,3,2,2,2,4,1,4,2,2,3,2,3,2,1,1,1,1,2,1,9999,6,9999,9999,9999,13,1,9999,1,9999,0,0,0,0,0,0,1,9999,9999,1.6222455765319,1,3,4,1,1
534,1,9999,9999,9999,2,3,3,4,1,2,3,1,3,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,2,3,9999,2,2,6,4,1,1,3,9999,3,9999,1,1,4,5,4,0,0,0,0,0,0,1,3,3,1,1,1,6,1,1,1,5,2,3,3,1,1,2,1,2,2,3,3,3,3,3,5,4,3,3,2,3,1,3,3,3,3,98,4,4,4,3,3,3,3,3,4,4,4,4,3,2,3,2,1,2,2,3,2,1,2,3,2,1,1,1,1,1,1,9999,4,9999,9999,9999,16,96,9999,97,9999,0,0,0,0,1,0,0,9999,9999,1.48598162006858,2,-97,7,3,3
